,mcs_dl_1,mcs_ul_1,dl_kbps_1,ul_kbps_1,mcs_dl_2,mcs_ul_2,dl_kbps_2,ul_kbps_2,mcs_dl_3,mcs_ul_3,dl_kbps_3,ul_kbps_3,mcs_dl_4,mcs_ul_4,dl_kbps_4,ul_kbps_4,cpu_1,cpu_2,cpu_3,cpu_4,explode
35183,10,4,5160,1352,7,2,968,2088,13,7,7736,104,18,14,14112,2280,0.7,0.75,0.62,0.73,0
35184,3,0,1224,600,13,8,3880,2536,20,17,11064,10296,20,17,2792,10296,0.72,0.67,0.91,0.84,0
35185,13,7,1608,2536,20,18,16416,1928,20,18,9912,1928,8,4,2216,904,0.64,0.75,0.71,0.64,0
35186,3,0,2216,392,24,20,4776,13536,13,8,10680,5992,2,0,2216,1096,0.7,0.87,0.88,0.8,0
35187,18,15,328,8248,19,17,5352,6968,15,9,3496,936,11,6,3496,4584,0.76,0.76,0.61,0.81,0
35188,18,15,6456,4968,19,17,4392,11832,15,10,1128,936,25,20,21384,1160,0.74,0.91,0.56,0.73,0
35189,7,2,4584,1256,6,1,2280,1416,22,19,11448,12960,18,14,9912,7224,0.76,0.77,0.96,0.85,0
35190,10,4,6712,328,15,9,8248,4264,8,2,3368,2216,8,2,808,1672,0.65,0.76,0.79,0.72,0
35191,25,20,5736,1544,11,6,328,504,5,0,224,88,25,20,15264,6712,0.59,0.52,0.5,0.81,0
35192,25,20,1128,16416,6,1,4008,456,13,8,11064,4968,15,9,5160,3368,0.93,0.69,0.83,0.69,0
35193,24,20,23688,2344,3,0,904,776,15,9,1128,3368,26,20,8504,5160,0.78,0.7,0.64,0.71,0
35194,2,0,2024,256,10,4,7480,120,20,17,14112,5736,18,14,10680,7992,0.66,0.64,0.83,0.86,0
35195,2,0,1672,344,24,20,18336,5544,15,11,3112,6712,22,19,11064,1416,0.67,0.81,0.82,0.69,0
35196,6,1,4136,1416,20,18,11832,6200,6,1,1032,1608,22,19,12960,4008,0.8,0.83,0.74,0.76,0
35197,8,2,1384,1096,4,0,3112,392,25,20,15264,1544,15,10,2600,7992,0.68,0.69,0.71,0.82,0
35198,15,9,10296,5736,4,0,3368,504,15,12,12960,1384,8,4,6456,2984,0.83,0.75,0.74,0.83,0
35199,15,9,8760,4264,8,4,4264,696,19,17,6456,7736,18,15,632,9528,0.76,0.67,0.82,0.82,0
35200,5,0,1032,872,13,8,7992,2664,18,14,7736,9144,7,2,584,32,0.7,0.7,0.88,0.51,0
35201,8,4,5160,2344,15,9,6200,3368,15,9,5992,5544,15,12,13536,6968,0.77,0.71,0.8,0.96,0
35202,2,0,1160,1224,26,20,29296,6200,18,14,9528,10296,20,18,19848,6200,0.78,0.87,0.94,0.88,0
35203,15,12,2600,2984,15,9,13536,5352,26,20,1192,10296,4,0,2472,808,0.67,0.84,0.77,0.76,0
35204,20,18,2344,6712,22,19,15840,7992,7,2,4584,1736,8,4,2344,632,0.72,0.85,0.77,0.62,0
35205,2,0,1416,776,15,11,1416,2664,3,0,1928,776,13,8,680,1928,0.75,0.63,0.76,0.59,0
35206,11,6,2472,1032,5,0,3624,208,26,20,23688,2344,25,20,28336,9912,0.61,0.63,0.76,0.95,0
35207,24,20,7992,9144,15,10,3112,7224,5,0,328,176,24,20,6456,7480,0.8,0.82,0.55,0.76,0
35208,11,6,1384,3880,18,15,1288,2856,15,12,8504,7480,18,15,10296,7992,0.74,0.63,0.91,0.88,0
35209,20,18,19080,9912,20,18,1992,5544,20,18,7480,5992,8,4,1800,120,0.95,0.68,0.74,0.52,0
35210,13,7,10680,472,18,14,5160,5352,13,7,2024,5992,15,9,4584,6200,0.68,0.76,0.82,0.82,0
35211,19,17,1416,14112,7,2,4968,776,13,8,6456,6456,3,0,2536,1192,0.94,0.73,0.86,0.8,0
35212,15,12,3112,3624,20,17,2792,14688,10,4,6968,3112,11,6,1736,1992,0.7,0.94,0.83,0.64,0
35213,15,11,1128,1928,15,10,14112,4136,7,2,1928,72,13,8,1800,4776,0.6,0.81,0.53,0.73,0
35214,4,0,696,1320,11,6,1736,5160,19,17,3240,5544,20,17,19080,2152,0.75,0.79,0.69,0.77,0
35215,3,0,872,1160,4,0,776,712,19,17,11832,7736,2,0,1800,1128,0.75,0.68,0.84,0.8,0
35216,5,0,1736,1096,15,12,4968,7736,8,2,6200,1288,10,4,456,1928,0.76,0.88,0.77,0.67,0
35217,13,8,440,6200,18,15,12216,6456,15,10,10680,1096,10,4,5992,2728,0.79,0.86,0.68,0.81,0
35218,15,9,5160,2216,19,17,4008,2728,18,14,8760,11448,20,17,11448,9912,0.63,0.66,0.97,0.92,0
35219,19,17,5736,3624,20,17,12216,2152,18,14,11064,1256,3,0,1544,328,0.67,0.71,0.68,0.63,0
35220,5,0,2536,1096,7,2,4584,1096,8,2,6200,1544,10,4,4264,2600,0.76,0.72,0.77,0.76,0
35221,18,15,1288,10680,8,4,6456,120,5,0,968,600,3,0,2600,808,0.86,0.62,0.68,0.77,0
35222,3,0,2728,808,18,15,14112,11064,13,7,6200,2664,19,17,8248,1800,0.78,0.99,0.71,0.69,0
35223,8,4,6200,3240,10,4,7992,1128,2,0,1544,600,22,19,14112,9912,0.82,0.75,0.74,0.9,0
35224,18,14,11832,12216,15,12,10680,5992,15,9,6456,456,6,1,3880,1672,0.99,0.88,0.63,0.82,0
35225,2,0,616,224,5,0,1480,600,25,20,17568,2792,26,20,13536,8248,0.57,0.68,0.74,0.82,0
35226,15,12,2600,2600,15,10,14112,3624,13,7,3240,224,11,6,4968,1480,0.64,0.77,0.58,0.67,0
35227,3,0,2728,488,5,0,3880,328,11,6,6968,2088,15,11,9528,7736,0.73,0.69,0.74,0.91,0
35228,8,4,6968,2280,20,17,3112,8248,15,10,7992,2856,13,7,9528,2536,0.78,0.78,0.71,0.74,0
35229,20,18,8248,3240,4,0,1288,936,15,9,1416,5352,3,0,1672,1096,0.7,0.73,0.72,0.78,0
35230,8,2,4968,1864,4,0,2344,328,15,10,11064,2024,19,17,7992,904,0.8,0.65,0.7,0.63,0
35231,13,8,11448,3240,2,0,1608,936,15,12,8760,4264,10,4,2984,1128,0.76,0.78,0.78,0.67,0
35232,13,8,4584,3752,15,11,13536,6200,13,8,2280,6968,2,0,1320,392,0.72,0.9,0.81,0.68,0
35233,10,4,5352,1992,5,0,3112,1288,22,19,3240,11832,20,17,7224,7736,0.74,0.8,0.86,0.81,0
35234,15,10,7736,6456,15,11,840,6712,8,2,5544,1192,20,17,14112,5736,0.86,0.79,0.76,0.83,0
35235,18,14,5992,224,26,20,9912,11448,24,20,24496,4008,2,0,1672,176,0.62,0.89,0.8,0.61,0
35236,11,6,3880,1736,8,4,4584,696,11,6,5544,3240,6,1,2984,904,0.67,0.66,0.75,0.74,0
35237,15,9,3112,296,8,4,2984,3112,18,14,7992,7480,19,17,7224,10680,0.57,0.78,0.83,0.89,0
35238,8,4,3752,840,18,14,12960,8760,6,1,1736,600,15,12,12216,4968,0.67,0.95,0.67,0.83,0
35239,6,1,4776,424,8,4,6968,1288,5,0,2344,936,15,10,8760,3752,0.69,0.72,0.75,0.75,0
35240,5,0,1224,1384,20,18,17568,9144,24,20,21384,3624,15,11,256,4392,0.75,0.95,0.78,0.69,0
35241,13,8,4968,4776,26,20,2408,11832,6,1,3496,328,20,17,11832,10296,0.77,0.82,0.64,0.92,0
35242,5,0,680,120,19,17,7480,6200,26,20,10296,5160,3,0,1992,424,0.52,0.75,0.76,0.68,0
35243,11,6,7992,392,3,0,2664,1352,25,20,9912,5992,10,4,5736,3112,0.63,0.83,0.76,0.82,0
35244,13,8,9528,5160,15,10,840,4264,3,0,392,680,6,1,4968,744,0.83,0.7,0.7,0.75,0
35245,18,14,3240,9144,15,12,3112,2984,15,9,840,1256,26,20,11448,1544,0.86,0.66,0.58,0.69,0
35246,6,1,1352,680,15,12,11832,7480,8,4,4968,2856,13,7,5992,5160,0.68,0.96,0.81,0.82,0
35247,8,2,3112,1064,19,17,9912,5544,11,6,6712,808,6,1,1224,1384,0.71,0.78,0.66,0.73,0
35248,6,1,712,1192,15,10,1992,7992,5,0,4136,152,4,0,2984,680,0.71,0.82,0.64,0.74,0
35249,5,0,2472,808,20,18,2792,1608,8,2,5992,1192,13,8,6712,392,0.72,0.58,0.75,0.63,0
35250,5,0,3752,1384,5,0,2472,488,19,17,1064,5160,11,6,6712,1672,0.79,0.7,0.66,0.71,0
35251,15,10,5544,6712,4,0,408,568,6,1,3112,376,5,0,4392,600,0.83,0.67,0.64,0.75,0
35252,10,4,2024,1480,20,17,14112,280,10,4,4776,2792,19,17,6456,2728,0.65,0.68,0.77,0.68,0
35253,2,0,616,1352,26,20,5544,15264,11,6,2664,808,20,18,776,6200,0.77,0.93,0.62,0.68,0
35254,11,6,6712,2472,5,0,2984,424,8,4,968,1736,18,15,6712,11448,0.73,0.68,0.68,0.93,0
35255,7,2,4776,648,15,11,9912,6200,18,14,15840,1000,20,18,13536,2280,0.71,0.88,0.73,0.72,0
35256,13,8,9528,5352,15,10,3112,6968,11,6,1224,1352,3,0,504,16,0.83,0.84,0.63,0.51,0
35257,15,10,6456,136,5,0,4008,152,10,4,4008,2856,2,0,2088,120,0.6,0.61,0.77,0.61,0
35258,18,14,3624,4392,15,9,8760,2024,15,10,840,3368,7,2,2216,144,0.69,0.69,0.64,0.55,0
35259,6,1,4136,56,6,1,176,520,26,20,29296,5992,8,4,2984,552,0.59,0.61,0.85,0.61,0
35260,15,9,256,296,13,7,9528,5544,18,14,12216,488,3,0,1480,568,0.52,0.83,0.68,0.7,0
35261,13,8,6712,2088,15,10,6200,1416,6,1,3112,1128,6,1,1128,1000,0.68,0.65,0.75,0.7,0
35262,6,1,1992,488,20,17,9912,7736,7,2,4968,144,8,4,1096,1608,0.64,0.83,0.62,0.66,0
35263,4,0,1992,712,11,6,6200,3624,6,1,1128,208,7,2,4584,376,0.73,0.78,0.54,0.67,0
35264,15,10,6968,4264,7,2,1320,2088,15,11,5544,7480,13,7,7480,5352,0.77,0.78,0.88,0.85,0
35265,18,15,12216,1992,24,20,16416,10680,13,7,440,4968,20,17,12576,280,0.71,0.89,0.73,0.68,0
35266,5,0,1384,808,13,7,6456,3880,24,20,6456,11064,6,1,2600,872,0.71,0.75,0.83,0.71,0
35267,8,2,536,1416,11,6,3112,1864,8,4,120,1000,6,1,3368,424,0.67,0.64,0.59,0.66,0
35268,7,2,5544,72,13,7,1352,5352,15,12,9528,2984,15,11,1736,5736,0.6,0.77,0.74,0.78,0
35269,13,7,10680,5736,8,4,1384,1064,15,11,4584,7992,20,18,10680,1288,0.89,0.63,0.9,0.69,0
35270,7,2,4008,2216,18,15,9912,9528,22,19,12216,9912,24,20,3752,3624,0.82,0.92,0.91,0.64,0
35271,26,20,12960,10296,19,17,9912,5544,7,2,5992,1800,18,14,5160,12216,0.91,0.78,0.81,0.96,0
35272,3,0,104,456,11,6,5736,1672,25,20,21384,9144,13,8,7480,6456,0.63,0.68,0.92,0.88,0
35273,8,2,6968,840,15,9,5544,4584,4,0,2088,968,8,4,680,2664,0.74,0.75,0.76,0.73,0
35274,18,14,7736,4968,10,4,3496,1800,7,2,2472,1256,5,0,2728,56,0.75,0.7,0.71,0.57,0
35275,20,17,9528,1224,8,4,5992,3112,19,17,14688,1800,20,18,3112,12216,0.66,0.83,0.73,0.89,0
35276,6,1,936,24,13,7,9144,3368,3,0,1320,16,25,20,28336,10680,0.5,0.75,0.52,0.98,0
35277,25,20,20616,4392,22,19,22152,8760,15,10,8504,5736,15,9,8504,4264,0.81,0.92,0.84,0.76,0
35278,7,2,4136,1800,3,0,2024,328,2,0,520,1352,18,14,3624,7992,0.81,0.66,0.75,0.8,0
35279,7,2,5736,1000,18,15,6200,9912,13,8,3624,3624,5,0,2280,328,0.75,0.88,0.69,0.64,0
35280,13,8,3880,1800,19,17,13536,280,4,0,2984,936,5,0,2792,936,0.64,0.68,0.77,0.74,0
35281,20,18,18336,4264,13,8,4136,6712,2,0,872,176,15,11,5736,2664,0.83,0.82,0.58,0.68,0
35282,2,0,144,376,22,19,8248,2536,11,6,7480,4136,4,0,776,328,0.59,0.68,0.82,0.59,0
35283,13,8,6712,6456,15,12,11832,2984,18,14,3624,11448,19,17,6456,2152,0.87,0.77,0.91,0.68,0
35284,5,0,4136,1128,15,11,12576,5544,8,4,3880,2664,20,17,12216,7992,0.82,0.85,0.79,0.87,0
35285,15,11,12960,5160,3,0,2408,968,18,14,4264,9144,18,14,1288,11448,0.85,0.8,0.86,0.89,0
35286,8,4,4968,632,15,9,14112,5160,19,17,9912,1800,6,1,4968,712,0.66,0.83,0.69,0.75,0
35287,19,17,8760,600,18,14,12216,4584,6,1,1352,328,6,1,2408,1224,0.66,0.78,0.58,0.73,0
35288,13,7,2280,840,18,15,3880,552,20,18,2792,5160,20,18,12960,9912,0.59,0.6,0.69,0.91,0
35289,15,10,12216,1544,10,4,1864,1736,13,7,5352,3368,20,17,7224,12960,0.72,0.68,0.73,0.97,0
35290,3,0,1320,392,15,10,9912,1736,13,8,6456,1256,18,14,8760,6456,0.65,0.68,0.65,0.8,0
35291,8,2,680,1544,6,1,3496,208,11,6,4392,256,11,6,5736,2728,0.71,0.61,0.59,0.72,0
35292,11,6,5544,5160,15,10,5992,7480,18,14,328,4136,18,14,7224,4968,0.87,0.89,0.66,0.77,0
35293,20,17,5160,15264,5,0,1224,88,24,20,22152,11832,5,0,4392,328,0.96,0.53,0.97,0.69,0
35294,20,18,11064,3240,20,17,2792,8760,25,20,26416,10680,10,4,3112,2472,0.73,0.78,0.98,0.73,0
35295,8,4,1256,1192,2,0,1864,376,6,1,3496,776,10,4,7480,3496,0.63,0.7,0.72,0.84,0
35296,2,0,1480,744,18,14,1608,224,15,11,5160,6200,15,11,7736,6712,0.76,0.56,0.83,0.86,0
35297,25,20,2856,2344,26,20,2984,19848,8,2,3240,968,3,0,1544,744,0.62,0.98,0.71,0.72,0
35298,8,4,4008,3112,22,19,16992,9528,15,12,1128,8248,4,0,2856,568,0.8,0.93,0.86,0.73,0
35299,18,14,14688,224,6,1,2728,1224,7,2,2216,1928,13,8,7480,2536,0.69,0.75,0.78,0.71,0
35300,24,20,26416,12576,8,2,392,208,8,4,6968,2472,3,0,1160,840,0.98,0.53,0.8,0.74,0
35301,8,4,4008,1992,20,18,19080,1288,25,20,552,14112,4,0,328,712,0.74,0.75,0.87,0.68,0
35302,2,0,1736,488,5,0,600,392,7,2,584,2088,7,2,2664,176,0.7,0.6,0.74,0.56,0
35303,15,12,4264,2600,15,11,12960,8504,6,1,4968,144,6,1,1032,224,0.66,0.97,0.61,0.55,0
35304,8,2,808,776,20,18,4392,15840,3,0,2024,968,6,1,256,1128,0.65,0.95,0.78,0.68,0
35305,26,20,11064,5160,18,14,3624,488,18,14,1608,6456,20,17,9144,2728,0.74,0.59,0.71,0.7,0
35306,6,1,4584,328,2,0,1736,1352,8,2,4584,2024,13,8,9912,680,0.66,0.79,0.82,0.67,0
35307,3,0,176,152,25,20,12960,9144,19,17,14112,12216,18,15,6200,2280,0.53,0.85,1.0,0.66,0
35308,15,12,2856,1384,8,2,968,144,25,20,14112,11064,8,2,2344,2152,0.62,0.53,0.9,0.76,0
35309,19,17,5736,12960,6,1,3752,424,18,14,6712,4968,22,19,4584,10680,0.95,0.67,0.73,0.83,0
35310,25,20,14688,6200,8,4,4776,1800,18,14,2984,5992,19,17,6456,7224,0.81,0.74,0.74,0.77,0
35311,19,17,13536,4008,13,8,904,6456,2,0,176,1000,11,6,6200,808,0.77,0.79,0.71,0.66,0
35312,26,20,5544,8248,15,10,9144,6712,13,7,9144,1928,18,14,11064,11064,0.8,0.91,0.73,0.97,0
35313,8,2,1384,1192,18,14,8760,12216,6,1,5160,744,8,2,1384,1288,0.69,0.97,0.75,0.7,0
35314,15,10,8504,4136,15,9,256,2664,15,12,11064,5992,20,17,9144,5736,0.75,0.62,0.87,0.77,0
35315,3,0,680,344,26,20,19848,9912,3,0,1256,1256,25,20,8504,14688,0.62,0.92,0.78,0.94,0
35316,10,4,1416,1000,22,19,1864,4392,20,17,7480,1224,2,0,648,152,0.6,0.64,0.63,0.54,0
35317,13,7,8504,2792,15,12,7736,8760,19,17,6712,14688,15,12,5992,8248,0.75,0.96,0.99,0.95,0
35318,20,18,17568,3880,18,14,7736,7736,15,10,7480,5160,25,20,1736,16416,0.83,0.86,0.79,0.93,0
35319,24,20,4776,5544,15,10,12216,4968,24,20,16992,4008,4,0,1352,488,0.69,0.84,0.76,0.66,0
35320,18,14,8504,5992,13,8,4136,5544,24,20,9144,8760,18,15,7224,4584,0.79,0.78,0.79,0.74,0
35321,8,4,5352,2472,19,17,15840,4008,13,7,2280,4584,13,8,8248,3752,0.78,0.78,0.76,0.76,0
35322,15,11,9912,6456,8,2,1672,376,15,11,8248,5736,6,1,2408,1192,0.86,0.59,0.85,0.73,0
35323,5,0,4008,208,18,14,15264,3368,15,10,12960,6456,6,1,4968,424,0.64,0.78,0.92,0.69,0
35324,13,7,11064,3368,7,2,2984,1992,18,14,8760,1256,25,20,8504,15840,0.78,0.77,0.66,0.99,0
35325,10,4,6200,1800,22,19,1864,3240,20,17,776,5544,18,14,9912,11064,0.76,0.62,0.67,0.96,0
35326,8,4,6200,408,8,4,1384,1800,13,8,6200,680,13,7,10680,3112,0.65,0.69,0.64,0.74,0
35327,3,0,1608,504,20,18,15840,6456,15,10,8248,2856,20,18,3112,8504,0.68,0.84,0.7,0.79,0
35328,19,17,2152,4008,13,7,2728,5544,13,8,7992,3880,4,0,208,152,0.64,0.81,0.76,0.52,0
35329,15,9,12960,2664,10,4,6200,1480,25,20,20616,12216,2,0,144,224,0.72,0.73,0.97,0.54,0
35330,20,18,8760,14688,4,0,2152,616,6,1,256,376,13,7,2024,1320,0.99,0.73,0.57,0.59,0
35331,2,0,840,776,10,4,296,1800,2,0,1416,776,13,8,11064,1672,0.73,0.67,0.76,0.71,0
35332,20,17,4392,14112,15,12,12576,7480,8,2,1800,1672,6,1,328,208,0.95,0.94,0.74,0.53,0
35333,15,11,5160,8248,4,0,632,904,13,8,3624,3880,6,1,1864,1000,0.88,0.71,0.73,0.71,0
35334,3,0,904,904,13,7,8760,3368,6,1,1352,1224,8,2,4968,1160,0.73,0.74,0.73,0.73,0
35335,19,17,4392,5160,19,17,7480,12216,24,20,10680,3624,3,0,1928,1384,0.72,0.94,0.71,0.8,0
35336,20,18,4776,8504,19,17,2856,11064,5,0,224,712,13,7,5544,2536,0.81,0.84,0.7,0.69,0
35337,11,6,7992,2216,18,14,4264,2856,20,18,17568,4584,6,1,176,1256,0.73,0.65,0.82,0.7,0
35338,15,10,2600,7224,24,20,25456,6200,19,17,16416,8504,15,9,5992,1256,0.83,0.86,0.92,0.63,0
35339,11,6,3880,808,18,15,1928,4968,18,14,9912,3880,15,11,4008,3752,0.62,0.65,0.73,0.71,0
35340,13,8,1128,4584,7,2,2472,328,13,8,9528,3240,24,20,4264,7224,0.71,0.58,0.76,0.74,0
35341,18,15,7992,7224,15,9,12960,5736,15,12,3496,376,15,9,10680,6712,0.82,0.86,0.62,0.89,0
35342,2,0,144,1032,13,7,1800,5352,15,12,12216,584,15,11,9912,7480,0.73,0.77,0.69,0.95,0
35343,24,20,25456,10680,22,19,904,9144,13,8,7224,2984,15,10,4584,4008,0.96,0.75,0.72,0.71,0
35344,22,19,22920,1416,19,17,7224,2152,25,20,16992,11832,24,20,24496,5160,0.74,0.69,0.92,0.83,0
35345,15,10,13536,5736,7,2,5736,840,15,10,7224,3368,20,17,4008,12960,0.88,0.75,0.72,0.93,0
35346,18,14,12216,4584,20,17,5992,2472,20,18,8248,3624,24,20,12960,4776,0.76,0.66,0.72,0.76,0
35347,11,6,7992,936,8,2,1384,1544,24,20,25456,6200,3,0,328,1096,0.69,0.7,0.84,0.73,0
35348,18,15,9144,3112,15,9,10296,5736,15,9,11448,7480,15,11,5160,5160,0.72,0.84,0.93,0.79,0
35349,3,0,104,1320,6,1,2408,56,6,1,3752,744,5,0,1128,16,0.72,0.54,0.71,0.49,0
35350,18,14,7992,2024,25,20,8504,5544,15,12,8248,6968,22,19,1384,17568,0.69,0.74,0.88,0.95,0
35351,4,0,256,32,11,6,872,176,13,8,9912,6968,24,20,6968,8760,0.49,0.52,0.89,0.78,0
35352,19,17,3240,5736,3,0,504,288,8,2,4968,32,8,4,2088,3240,0.7,0.6,0.57,0.77,0
35353,8,4,5992,120,22,19,16992,5352,15,9,13536,3496,8,4,6968,1288,0.62,0.81,0.76,0.73,0
35354,15,10,10296,3112,10,4,4392,2984,15,12,9528,5544,5,0,72,936,0.74,0.8,0.83,0.72,0
35355,18,15,15840,3752,13,8,3624,3624,15,11,9144,6712,20,17,8248,10680,0.8,0.7,0.88,0.95,0
35356,18,15,2280,12960,13,7,5992,4008,13,8,2984,4776,15,9,5992,5544,0.94,0.77,0.78,0.8,0
35357,5,0,3368,616,8,4,3112,2984,6,1,3880,1032,15,10,4008,6968,0.75,0.78,0.75,0.87,0
35358,15,9,840,1416,18,14,6712,10680,20,17,7480,9528,13,8,9528,4264,0.58,0.93,0.88,0.82,0
35359,25,20,25456,2792,20,18,4392,968,15,9,6968,776,7,2,4584,1672,0.79,0.62,0.62,0.77,0
35360,10,4,4968,3368,7,2,3496,520,15,10,11448,6968,4,0,408,872,0.83,0.66,0.9,0.71,0
35361,6,1,1544,936,20,18,1992,1608,20,17,14688,280,15,9,9144,6712,0.71,0.59,0.67,0.86,0
35362,2,0,144,1192,6,1,4392,56,20,17,9912,9144,13,7,11064,4968,0.73,0.6,0.87,0.85,0
35363,5,0,872,88,22,19,19848,696,11,6,1928,504,18,15,7224,6200,0.53,0.73,0.57,0.77,0
35364,15,11,11064,8248,11,6,8504,1352,15,11,840,6456,3,0,1992,776,1.0,0.71,0.79,0.77,0
35365,15,9,4968,5736,13,8,9144,4584,3,0,2856,1160,7,2,104,1544,0.79,0.8,0.81,0.69,0
35366,8,2,1928,1544,13,7,7736,5736,10,4,3624,1480,25,20,26416,4776,0.74,0.86,0.69,0.84,0
35367,10,4,1864,1736,10,4,2216,1000,20,18,376,14688,15,10,7736,5160,0.67,0.65,0.9,0.82,0
35368,15,10,7992,5544,8,2,536,1000,3,0,1608,536,18,15,328,3496,0.82,0.65,0.7,0.61,0
35369,20,18,7480,10296,22,19,13536,6712,18,15,14688,840,13,7,4392,1928,0.87,0.8,0.7,0.66,0
35370,18,15,9912,5736,18,14,6712,11448,15,11,256,6712,25,20,17568,8248,0.8,0.94,0.79,0.88,0
35371,15,11,552,8248,8,4,1096,56,5,0,1320,56,22,19,6456,1800,0.81,0.5,0.52,0.64,0
35372,6,1,256,1160,8,4,4264,904,2,0,144,256,15,10,11064,936,0.68,0.66,0.55,0.67,0
35373,11,6,5352,1864,20,18,11448,2984,20,18,1992,9912,2,0,520,1288,0.69,0.72,0.8,0.76,0
35374,18,14,328,5352,15,10,13536,5352,5,0,2216,936,18,15,9912,4968,0.68,0.84,0.76,0.79,0
35375,10,4,616,120,10,4,3752,904,5,0,3112,1032,2,0,424,936,0.49,0.66,0.77,0.72,0
35376,15,12,11064,3496,8,4,2088,1288,13,8,8760,5992,13,7,440,1480,0.76,0.67,0.89,0.58,0
35377,5,0,1544,1224,13,7,2024,2984,25,20,16992,12960,24,20,520,17568,0.77,0.67,0.98,0.94,0
35378,15,10,840,5736,19,17,1064,4008,20,18,376,7992,20,17,14112,904,0.74,0.63,0.73,0.71,0
35379,8,2,120,648,20,18,7480,14112,3,0,1800,648,24,20,16416,13536,0.6,0.98,0.73,0.97,0
35380,22,19,14112,696,26,20,25456,11448,8,4,1800,256,15,11,3496,5992,0.68,0.99,0.55,0.8,0
35381,15,10,9144,2024,18,15,8760,5160,19,17,6200,1544,18,15,9912,8504,0.71,0.75,0.65,0.89,0
35382,7,2,5352,328,18,15,9912,7736,18,15,10296,11832,15,12,840,7736,0.65,0.84,0.98,0.84,0
35383,20,17,13536,9528,8,2,2344,2152,5,0,504,376,22,19,16992,8760,0.92,0.78,0.61,0.9,0
35384,15,11,4264,7736,22,19,3240,15264,15,10,6200,4008,20,18,8248,7224,0.88,0.95,0.74,0.81,0
35385,13,8,208,4264,8,4,4008,2280,20,18,3624,13536,8,4,1800,1192,0.69,0.76,0.94,0.64,0
35386,15,9,12960,5992,7,2,1928,2024,5,0,2024,968,15,10,11064,5736,0.85,0.79,0.77,0.86,0
35387,25,20,14112,11832,13,7,3368,6200,8,2,3496,32,15,9,14112,3624,0.92,0.8,0.56,0.77,0
35388,8,2,536,1992,13,8,440,3880,2,0,520,120,5,0,1544,32,0.75,0.67,0.52,0.52,0
35389,13,8,9528,2344,2,0,1384,1352,15,9,7480,3752,2,0,2152,1320,0.74,0.79,0.72,0.82,0
35390,11,6,7480,2280,4,0,2728,1096,24,20,2152,19848,15,9,7480,2664,0.74,0.79,0.96,0.68,0
35391,20,18,10680,12216,2,0,72,488,18,14,11064,2536,26,20,13536,12216,0.96,0.63,0.7,0.94,0
35392,15,12,9144,5544,13,7,4968,5736,15,9,11832,4008,19,17,5736,12960,0.84,0.85,0.77,0.95,0
35393,19,17,4776,4008,13,7,2472,5992,18,14,3624,6968,10,4,2856,552,0.68,0.81,0.75,0.62,0
35394,8,4,4968,696,15,11,12576,3880,8,2,2216,616,15,10,6456,2344,0.66,0.79,0.64,0.68,0
35395,13,7,208,5736,4,0,1000,392,7,2,2088,1992,3,0,1800,1320,0.78,0.65,0.79,0.81,0
35396,15,11,13536,1032,20,18,12960,9912,6,1,2984,88,20,18,10680,1608,0.71,0.9,0.57,0.71,0
35397,11,6,1032,3496,7,2,840,1800,15,9,4264,2984,7,2,2216,296,0.72,0.73,0.67,0.59,0
35398,8,4,4968,1288,18,15,2984,5160,7,2,3240,648,20,17,19080,5736,0.71,0.69,0.69,0.85,0
35399,20,18,12576,632,11,6,4584,1128,11,6,328,3880,15,10,3112,5160,0.69,0.67,0.71,0.75,0
35400,22,19,440,5736,8,2,1800,1800,18,14,328,7736,24,20,520,7224,0.67,0.76,0.74,0.68,0
35401,2,0,32,1032,18,15,15264,6968,20,18,9144,3624,8,2,1544,1864,0.72,0.87,0.72,0.75,0
35402,11,6,7480,3112,15,12,5160,4008,20,17,5544,1224,6,1,4776,680,0.76,0.71,0.62,0.72,0
35403,18,15,1928,3752,26,20,13536,1160,2,0,2216,1128,15,10,5992,936,0.63,0.68,0.8,0.63,0
35404,8,4,5160,776,15,10,6456,2024,4,0,2792,840,18,14,9144,4136,0.7,0.66,0.75,0.73,0
35405,7,2,5736,472,10,4,4968,328,13,7,6968,5992,15,10,11064,456,0.69,0.62,0.84,0.66,0
35406,15,10,6968,5736,25,20,8504,4392,15,11,11064,4264,15,11,4008,872,0.83,0.72,0.81,0.62,0
35407,13,8,2472,680,13,7,6968,1320,13,7,6712,712,5,0,3368,1352,0.56,0.66,0.64,0.79,0
35408,13,8,1608,1544,8,4,2536,1992,15,11,1736,3752,7,2,1928,376,0.59,0.71,0.68,0.59,0
35409,15,12,2280,9528,15,10,12960,7992,13,8,9912,1544,3,0,2536,208,0.89,0.96,0.71,0.65,0
35410,22,19,16416,4008,24,20,17568,14112,4,0,1192,1288,24,20,1064,1160,0.77,0.99,0.77,0.57,0
35411,10,4,5352,1800,19,17,6200,4008,4,0,2280,648,20,18,5992,5544,0.72,0.71,0.73,0.74,0
35412,25,20,1128,17568,15,11,10296,144,20,18,6200,9912,24,20,19848,776,0.93,0.67,0.84,0.73,0
35413,4,0,2984,1000,8,2,3880,1800,13,8,6200,4008,7,2,3880,616,0.77,0.78,0.76,0.68,0
35414,5,0,224,776,3,0,2600,224,8,2,6200,328,15,12,11064,2216,0.68,0.62,0.65,0.72,0
